Sales_20_Target_Category,Sales_20_Target_Order_20_Date,Sales_20_Target_Segment,Sales_20_Target_Sales_20_Target,Sales_20_Target_Cat_2e_seg_20_ID
Office Supplies,07 October 2021,Consumer,144,2021_10_7_Office Supplies_Consumer
Office Supplies,07 October 2021,Home Office,4,2021_10_7_Office Supplies_Home Office
Office Supplies,08 October 2021,Consumer,454,2021_10_8_Office Supplies_Consumer
Office Supplies,08 October 2021,Home Office,62,2021_10_8_Office Supplies_Home Office
Office Supplies,09 October 2021,Corporate,17,2021_10_9_Office Supplies_Corporate
Office Supplies,09 October 2021,Home Office,2,2021_10_9_Office Supplies_Home Office
Office Supplies,10 October 2021,Consumer,18,2021_10_10_Office Supplies_Consumer
Office Supplies,10 October 2021,Corporate,24,2021_10_10_Office Supplies_Corporate
Office Supplies,11 October 2021,Consumer,30,2021_10_11_Office Supplies_Consumer
Office Supplies,13 October 2021,Consumer,248,2021_10_13_Office Supplies_Consumer
Office Supplies,13 October 2021,Corporate,172,2021_10_13_Office Supplies_Corporate
Office Supplies,14 October 2021,Consumer,158,2021_10_14_Office Supplies_Consumer
Office Supplies,14 October 2021,Corporate,119,2021_10_14_Office Supplies_Corporate
Office Supplies,15 October 2021,Corporate,298,2021_10_15_Office Supplies_Corporate
Office Supplies,15 October 2021,Home Office,"1,234",2021_10_15_Office Supplies_Home Office
Office Supplies,17 October 2021,Consumer,332,2021_10_17_Office Supplies_Consumer
Office Supplies,17 October 2021,Home Office,"2,121",2021_10_17_Office Supplies_Home Office
Office Supplies,20 October 2021,Consumer,97,2021_10_20_Office Supplies_Consumer
Office Supplies,20 October 2021,Corporate,17,2021_10_20_Office Supplies_Corporate
Office Supplies,21 October 2021,Consumer,707,2021_10_21_Office Supplies_Consumer
Office Supplies,21 October 2021,Corporate,138,2021_10_21_Office Supplies_Corporate
Office Supplies,21 October 2021,Home Office,"4,572",2021_10_21_Office Supplies_Home Office
Office Supplies,22 October 2021,Consumer,15,2021_10_22_Office Supplies_Consumer
Office Supplies,23 October 2021,Corporate,53,2021_10_23_Office Supplies_Corporate
Office Supplies,23 October 2021,Home Office,337,2021_10_23_Office Supplies_Home Office
Office Supplies,24 October 2021,Corporate,14,2021_10_24_Office Supplies_Corporate
Office Supplies,27 October 2021,Consumer,80,2021_10_27_Office Supplies_Consumer
Office Supplies,27 October 2021,Corporate,69,2021_10_27_Office Supplies_Corporate
Office Supplies,27 October 2021,Home Office,69,2021_10_27_Office Supplies_Home Office
Office Supplies,28 October 2021,Consumer,158,2021_10_28_Office Supplies_Consumer
Office Supplies,28 October 2021,Corporate,"1,226",2021_10_28_Office Supplies_Corporate
Office Supplies,29 October 2021,Consumer,12,2021_10_29_Office Supplies_Consumer
Office Supplies,29 October 2021,Corporate,53,2021_10_29_Office Supplies_Corporate
Office Supplies,30 October 2021,Consumer,13,2021_10_30_Office Supplies_Consumer
Office Supplies,30 October 2021,Corporate,134,2021_10_30_Office Supplies_Corporate
Office Supplies,31 October 2021,Consumer,31,2021_10_31_Office Supplies_Consumer
Office Supplies,31 October 2021,Corporate,"1,351",2021_10_31_Office Supplies_Corporate
Office Supplies,01 November 2021,Corporate,121,2021_11_1_Office Supplies_Corporate
Office Supplies,01 November 2021,Home Office,272,2021_11_1_Office Supplies_Home Office
Office Supplies,03 November 2021,Consumer,"1,732",2021_11_3_Office Supplies_Consumer
Office Supplies,03 November 2021,Corporate,9,2021_11_3_Office Supplies_Corporate
Office Supplies,04 November 2021,Consumer,181,2021_11_4_Office Supplies_Consumer
Office Supplies,04 November 2021,Corporate,818,2021_11_4_Office Supplies_Corporate
Office Supplies,04 November 2021,Home Office,45,2021_11_4_Office Supplies_Home Office
Office Supplies,05 November 2021,Consumer,232,2021_11_5_Office Supplies_Consumer
Office Supplies,05 November 2021,Home Office,225,2021_11_5_Office Supplies_Home Office
Office Supplies,06 November 2021,Consumer,73,2021_11_6_Office Supplies_Consumer
Office Supplies,06 November 2021,Corporate,110,2021_11_6_Office Supplies_Corporate
Office Supplies,07 November 2021,Consumer,763,2021_11_7_Office Supplies_Consumer
Office Supplies,07 November 2021,Corporate,85,2021_11_7_Office Supplies_Corporate
Office Supplies,07 November 2021,Home Office,12,2021_11_7_Office Supplies_Home Office
Office Supplies,10 November 2021,Consumer,"1,183",2021_11_10_Office Supplies_Consumer
Office Supplies,10 November 2021,Corporate,404,2021_11_10_Office Supplies_Corporate
Office Supplies,10 November 2021,Home Office,518,2021_11_10_Office Supplies_Home Office
Office Supplies,11 November 2021,Consumer,115,2021_11_11_Office Supplies_Consumer
Office Supplies,11 November 2021,Corporate,186,2021_11_11_Office Supplies_Corporate
Office Supplies,11 November 2021,Home Office,695,2021_11_11_Office Supplies_Home Office
Office Supplies,12 November 2021,Consumer,120,2021_11_12_Office Supplies_Consumer
Office Supplies,12 November 2021,Corporate,326,2021_11_12_Office Supplies_Corporate
Office Supplies,13 November 2021,Consumer,46,2021_11_13_Office Supplies_Consumer
Office Supplies,13 November 2021,Corporate,252,2021_11_13_Office Supplies_Corporate
Office Supplies,13 November 2021,Home Office,265,2021_11_13_Office Supplies_Home Office
Office Supplies,14 November 2021,Consumer,97,2021_11_14_Office Supplies_Consumer
Office Supplies,15 November 2021,Consumer,"1,023",2021_11_15_Office Supplies_Consumer
Office Supplies,16 November 2021,Consumer,40,2021_11_16_Office Supplies_Consumer
Office Supplies,17 November 2021,Consumer,22,2021_11_17_Office Supplies_Consumer
Office Supplies,17 November 2021,Home Office,46,2021_11_17_Office Supplies_Home Office
Office Supplies,18 November 2021,Consumer,64,2021_11_18_Office Supplies_Consumer
Office Supplies,18 November 2021,Corporate,105,2021_11_18_Office Supplies_Corporate
Office Supplies,18 November 2021,Home Office,"1,387",2021_11_18_Office Supplies_Home Office
Office Supplies,19 November 2021,Consumer,447,2021_11_19_Office Supplies_Consumer
Office Supplies,19 November 2021,Corporate,54,2021_11_19_Office Supplies_Corporate
Office Supplies,19 November 2021,Home Office,35,2021_11_19_Office Supplies_Home Office
Office Supplies,20 November 2021,Consumer,151,2021_11_20_Office Supplies_Consumer
Office Supplies,20 November 2021,Corporate,383,2021_11_20_Office Supplies_Corporate
Office Supplies,20 November 2021,Home Office,36,2021_11_20_Office Supplies_Home Office
Office Supplies,21 November 2021,Consumer,74,2021_11_21_Office Supplies_Consumer
Office Supplies,21 November 2021,Corporate,63,2021_11_21_Office Supplies_Corporate
Office Supplies,22 November 2021,Consumer,81,2021_11_22_Office Supplies_Consumer
Office Supplies,22 November 2021,Corporate,32,2021_11_22_Office Supplies_Corporate
Office Supplies,22 November 2021,Home Office,126,2021_11_22_Office Supplies_Home Office
Office Supplies,23 November 2021,Corporate,16,2021_11_23_Office Supplies_Corporate
Office Supplies,24 November 2021,Consumer,"1,287",2021_11_24_Office Supplies_Consumer
Office Supplies,24 November 2021,Home Office,120,2021_11_24_Office Supplies_Home Office
Office Supplies,25 November 2021,Consumer,535,2021_11_25_Office Supplies_Consumer
Office Supplies,25 November 2021,Corporate,581,2021_11_25_Office Supplies_Corporate
Office Supplies,25 November 2021,Home Office,5,2021_11_25_Office Supplies_Home Office
Office Supplies,26 November 2021,Consumer,213,2021_11_26_Office Supplies_Consumer
Office Supplies,26 November 2021,Corporate,187,2021_11_26_Office Supplies_Corporate
Office Supplies,26 November 2021,Home Office,18,2021_11_26_Office Supplies_Home Office
Office Supplies,27 November 2021,Consumer,339,2021_11_27_Office Supplies_Consumer
Office Supplies,27 November 2021,Corporate,442,2021_11_27_Office Supplies_Corporate
Office Supplies,28 November 2021,Consumer,8,2021_11_28_Office Supplies_Consumer
Office Supplies,28 November 2021,Corporate,"2,326",2021_11_28_Office Supplies_Corporate
Office Supplies,30 November 2021,Consumer,479,2021_11_30_Office Supplies_Consumer
Office Supplies,01 December 2021,Consumer,999,2021_12_1_Office Supplies_Consumer
Office Supplies,01 December 2021,Corporate,"2,342",2021_12_1_Office Supplies_Corporate
Office Supplies,01 December 2021,Home Office,"1,030",2021_12_1_Office Supplies_Home Office
Office Supplies,02 December 2021,Consumer,666,2021_12_2_Office Supplies_Consumer
Office Supplies,02 December 2021,Corporate,349,2021_12_2_Office Supplies_Corporate
Office Supplies,02 December 2021,Home Office,"2,079",2021_12_2_Office Supplies_Home Office
Office Supplies,03 December 2021,Consumer,"1,287",2021_12_3_Office Supplies_Consumer
Office Supplies,04 December 2021,Consumer,550,2021_12_4_Office Supplies_Consumer
Office Supplies,04 December 2021,Corporate,217,2021_12_4_Office Supplies_Corporate
Office Supplies,05 December 2021,Consumer,"1,283",2021_12_5_Office Supplies_Consumer
Office Supplies,05 December 2021,Corporate,316,2021_12_5_Office Supplies_Corporate
Office Supplies,05 December 2021,Home Office,38,2021_12_5_Office Supplies_Home Office
Office Supplies,06 December 2021,Consumer,540,2021_12_6_Office Supplies_Consumer
Office Supplies,06 December 2021,Corporate,"1,138",2021_12_6_Office Supplies_Corporate
Office Supplies,06 December 2021,Home Office,427,2021_12_6_Office Supplies_Home Office
Office Supplies,08 December 2021,Consumer,336,2021_12_8_Office Supplies_Consumer
Office Supplies,08 December 2021,Corporate,51,2021_12_8_Office Supplies_Corporate
Office Supplies,08 December 2021,Home Office,25,2021_12_8_Office Supplies_Home Office
Office Supplies,09 December 2021,Consumer,178,2021_12_9_Office Supplies_Consumer
Office Supplies,09 December 2021,Corporate,368,2021_12_9_Office Supplies_Corporate
Office Supplies,10 December 2021,Consumer,"1,625",2021_12_10_Office Supplies_Consumer
Office Supplies,10 December 2021,Corporate,64,2021_12_10_Office Supplies_Corporate
Office Supplies,10 December 2021,Home Office,87,2021_12_10_Office Supplies_Home Office
Office Supplies,11 December 2021,Consumer,798,2021_12_11_Office Supplies_Consumer
Office Supplies,11 December 2021,Corporate,610,2021_12_11_Office Supplies_Corporate
Office Supplies,12 December 2021,Consumer,92,2021_12_12_Office Supplies_Consumer
Office Supplies,12 December 2021,Corporate,66,2021_12_12_Office Supplies_Corporate
Office Supplies,12 December 2021,Home Office,42,2021_12_12_Office Supplies_Home Office
Office Supplies,13 December 2021,Consumer,9,2021_12_13_Office Supplies_Consumer
Office Supplies,13 December 2021,Corporate,5,2021_12_13_Office Supplies_Corporate
Office Supplies,14 December 2021,Consumer,78,2021_12_14_Office Supplies_Consumer
Office Supplies,14 December 2021,Corporate,142,2021_12_14_Office Supplies_Corporate
Office Supplies,15 December 2021,Consumer,2,2021_12_15_Office Supplies_Consumer
Office Supplies,15 December 2021,Corporate,273,2021_12_15_Office Supplies_Corporate
Office Supplies,15 December 2021,Home Office,107,2021_12_15_Office Supplies_Home Office
Office Supplies,16 December 2021,Consumer,37,2021_12_16_Office Supplies_Consumer
Office Supplies,16 December 2021,Corporate,3,2021_12_16_Office Supplies_Corporate
Office Supplies,17 December 2021,Consumer,"10,783",2021_12_17_Office Supplies_Consumer
Office Supplies,17 December 2021,Corporate,74,2021_12_17_Office Supplies_Corporate
Office Supplies,17 December 2021,Home Office,40,2021_12_17_Office Supplies_Home Office
Office Supplies,18 December 2021,Corporate,"4,128",2021_12_18_Office Supplies_Corporate
Office Supplies,18 December 2021,Home Office,952,2021_12_18_Office Supplies_Home Office
Office Supplies,19 December 2021,Corporate,60,2021_12_19_Office Supplies_Corporate
Office Supplies,20 December 2021,Consumer,34,2021_12_20_Office Supplies_Consumer
Office Supplies,20 December 2021,Home Office,14,2021_12_20_Office Supplies_Home Office
Office Supplies,22 December 2021,Consumer,61,2021_12_22_Office Supplies_Consumer
Office Supplies,22 December 2021,Home Office,54,2021_12_22_Office Supplies_Home Office
Office Supplies,23 December 2021,Consumer,5,2021_12_23_Office Supplies_Consumer
Office Supplies,23 December 2021,Corporate,"1,718",2021_12_23_Office Supplies_Corporate
Office Supplies,23 December 2021,Home Office,8,2021_12_23_Office Supplies_Home Office
Office Supplies,24 December 2021,Consumer,39,2021_12_24_Office Supplies_Consumer
Office Supplies,24 December 2021,Corporate,35,2021_12_24_Office Supplies_Corporate
Office Supplies,24 December 2021,Home Office,574,2021_12_24_Office Supplies_Home Office
Office Supplies,25 December 2021,Consumer,176,2021_12_25_Office Supplies_Consumer
Office Supplies,25 December 2021,Corporate,47,2021_12_25_Office Supplies_Corporate
Office Supplies,26 December 2021,Consumer,41,2021_12_26_Office Supplies_Consumer
Office Supplies,26 December 2021,Corporate,112,2021_12_26_Office Supplies_Corporate
Office Supplies,27 December 2021,Consumer,32,2021_12_27_Office Supplies_Consumer
Office Supplies,27 December 2021,Home Office,39,2021_12_27_Office Supplies_Home Office
Office Supplies,29 December 2021,Consumer,318,2021_12_29_Office Supplies_Consumer
Office Supplies,29 December 2021,Corporate,38,2021_12_29_Office Supplies_Corporate
Office Supplies,29 December 2021,Home Office,65,2021_12_29_Office Supplies_Home Office
Office Supplies,30 December 2021,Consumer,101,2021_12_30_Office Supplies_Consumer
Office Supplies,30 December 2021,Corporate,21,2021_12_30_Office Supplies_Corporate
Office Supplies,30 December 2021,Home Office,522,2021_12_30_Office Supplies_Home Office
Office Supplies,31 December 2021,Consumer,247,2021_12_31_Office Supplies_Consumer
Office Supplies,31 December 2021,Corporate,145,2021_12_31_Office Supplies_Corporate
Office Supplies,01 January 2022,Consumer,543,2022_1_1_Office Supplies_Consumer
Office Supplies,01 January 2022,Home Office,3,2022_1_1_Office Supplies_Home Office
Office Supplies,02 January 2022,Consumer,442,2022_1_2_Office Supplies_Consumer
Office Supplies,02 January 2022,Corporate,42,2022_1_2_Office Supplies_Corporate
Office Supplies,03 January 2022,Consumer,"2,091",2022_1_3_Office Supplies_Consumer
Office Supplies,06 January 2022,Home Office,31,2022_1_6_Office Supplies_Home Office
Office Supplies,07 January 2022,Consumer,305,2022_1_7_Office Supplies_Consumer
Office Supplies,09 January 2022,Consumer,285,2022_1_9_Office Supplies_Consumer
Office Supplies,12 January 2022,Corporate,671,2022_1_12_Office Supplies_Corporate
Office Supplies,12 January 2022,Home Office,43,2022_1_12_Office Supplies_Home Office
Office Supplies,13 January 2022,Corporate,"3,922",2022_1_13_Office Supplies_Corporate
Office Supplies,14 January 2022,Consumer,230,2022_1_14_Office Supplies_Consumer
Office Supplies,14 January 2022,Corporate,167,2022_1_14_Office Supplies_Corporate
Office Supplies,14 January 2022,Home Office,105,2022_1_14_Office Supplies_Home Office
Office Supplies,15 January 2022,Consumer,"2,209",2022_1_15_Office Supplies_Consumer
Office Supplies,15 January 2022,Home Office,22,2022_1_15_Office Supplies_Home Office
Office Supplies,16 January 2022,Consumer,"5,555",2022_1_16_Office Supplies_Consumer
Office Supplies,19 January 2022,Consumer,632,2022_1_19_Office Supplies_Consumer
Office Supplies,20 January 2022,Consumer,35,2022_1_20_Office Supplies_Consumer
Office Supplies,21 January 2022,Consumer,252,2022_1_21_Office Supplies_Consumer
Office Supplies,21 January 2022,Home Office,939,2022_1_21_Office Supplies_Home Office
Office Supplies,22 January 2022,Corporate,21,2022_1_22_Office Supplies_Corporate
Office Supplies,22 January 2022,Home Office,"1,308",2022_1_22_Office Supplies_Home Office
Office Supplies,23 January 2022,Corporate,48,2022_1_23_Office Supplies_Corporate
Office Supplies,23 January 2022,Home Office,4,2022_1_23_Office Supplies_Home Office
Office Supplies,24 January 2022,Consumer,5,2022_1_24_Office Supplies_Consumer
Office Supplies,24 January 2022,Corporate,260,2022_1_24_Office Supplies_Corporate
Office Supplies,26 January 2022,Consumer,28,2022_1_26_Office Supplies_Consumer
Office Supplies,26 January 2022,Corporate,22,2022_1_26_Office Supplies_Corporate
Office Supplies,27 January 2022,Consumer,13,2022_1_27_Office Supplies_Consumer
Office Supplies,28 January 2022,Consumer,249,2022_1_28_Office Supplies_Consumer
Office Supplies,29 January 2022,Consumer,291,2022_1_29_Office Supplies_Consumer
Office Supplies,30 January 2022,Consumer,179,2022_1_30_Office Supplies_Consumer
Office Supplies,30 January 2022,Corporate,90,2022_1_30_Office Supplies_Corporate
Office Supplies,30 January 2022,Home Office,19,2022_1_30_Office Supplies_Home Office
Office Supplies,02 February 2022,Consumer,165,2022_2_2_Office Supplies_Consumer
Office Supplies,02 February 2022,Corporate,111,2022_2_2_Office Supplies_Corporate
Office Supplies,03 February 2022,Consumer,348,2022_2_3_Office Supplies_Consumer
Office Supplies,03 February 2022,Home Office,436,2022_2_3_Office Supplies_Home Office
Office Supplies,04 February 2022,Consumer,30,2022_2_4_Office Supplies_Consumer
Office Supplies,05 February 2022,Consumer,254,2022_2_5_Office Supplies_Consumer
