Sample_20__2d__20_Orders_Categ_2e_seg_20_ID,Sample_20__2d__20_Orders_Order_20_Date,Sample_20__2d__20_Orders_Category,Sample_20__2d__20_Orders_Segment,Sample_20__2d__20_Orders_City,Sample_20__2d__20_Orders_Country_2f_Region,Sample_20__2d__20_Orders_Product_20_Name,Sample_20__2d__20_Orders_Region,Sample_20__2d__20_Orders_Ship_20_Date,Sample_20__2d__20_Orders_Ship_20_Mode,Sample_20__2d__20_Orders_Ship_20_Status,Sample_20__2d__20_Orders_State_2f_Province,Sample_20__2d__20_Orders_Sub_2d_Category,Sample_20__2d__20_Orders_Days_20_to_20_Ship_20_Actual,Sample_20__2d__20_Orders_Days_20_to_20_Ship_20_Scheduled,Sample_20__2d__20_Orders_Discount_2c__25_,Sample_20__2d__20_Orders_Profit_2c__24_,Sample_20__2d__20_Orders_Quantity,Sample_20__2d__20_Orders_Sales_2c__24_,Sample_20__2d__20_Orders_Sales_20_Forecast_2c__24_
2020_8_23_Office Supplies_Consumer,23 August 2020,Office Supplies,Consumer,Bolingbrook,United States,Acme Tagit Stainless Steel Antibacterial Scissors,Central,23 August 2020,Same Day,Shipped On Time,Illinois,Supplies,0,0,20,3,4,32,47
2020_8_23_Office Supplies_Consumer,23 August 2020,Office Supplies,Consumer,Bolingbrook,United States,Holmes Odor Grabber,Central,23 August 2020,Same Day,Shipped On Time,Illinois,Appliances,0,0,80,14,2,6,9
2020_8_23_Office Supplies_Consumer,23 August 2020,Office Supplies,Consumer,Bolingbrook,United States,Staples,Central,23 August 2020,Same Day,Shipped On Time,Illinois,Fasteners,0,0,20,2,8,12,18
2020_8_23_Office Supplies_Consumer,23 August 2020,Office Supplies,Consumer,Bolingbrook,United States,Xerox 206,Central,23 August 2020,Same Day,Shipped On Time,Illinois,Paper,0,0,20,4,2,10,16
2020_8_23_Technology_Consumer,23 August 2020,Technology,Consumer,Atlanta,United States,Maxell LTO Ultrium - 800 GB,South,28 August 2020,Standard Class,Shipped Early,Georgia,Accessories,5,6,0,48,9,252,377
2020_8_24_Furniture_Consumer,24 August 2020,Furniture,Consumer,Arlington,United States,Hon Racetrack Conference Tables,Central,28 August 2020,Standard Class,Shipped Early,Texas,Tables,4,6,30,118,5,919,1376
2020_8_24_Furniture_Consumer,24 August 2020,Furniture,Consumer,New York City,United States,"DAX Value U-Channel Document Frames, Easel Back",East,28 August 2020,Second Class,Shipped Late,New York,Furnishings,4,3,0,5,3,15,22
2020_8_24_Furniture_Corporate,24 August 2020,Furniture,Corporate,New York City,United States,Chromcraft Rectangular Conference Tables,East,28 August 2020,Standard Class,Shipped Early,New York,Tables,4,6,40,76,2,284,426
2020_8_24_Office Supplies_Consumer,24 August 2020,Office Supplies,Consumer,Arlington,United States,"Avery Durable Plastic 1"" Binders",Central,28 August 2020,Standard Class,Shipped Early,Texas,Binders,4,6,80,4,3,3,4
2020_8_24_Office Supplies_Consumer,24 August 2020,Office Supplies,Consumer,Arlington,United States,"Hot File 7-Pocket, Floor Stand",Central,28 August 2020,Standard Class,Shipped Early,Texas,Storage,4,6,20,125,7,999,1497
2020_8_24_Office Supplies_Consumer,24 August 2020,Office Supplies,Consumer,Arlington,United States,Space Solutions Commercial Steel Shelving,Central,28 August 2020,Standard Class,Shipped Early,Texas,Storage,4,6,20,136,14,724,1084
2020_8_24_Office Supplies_Consumer,24 August 2020,Office Supplies,Consumer,Bowling Green,United States,Adjustable Depth Letter/Legal Cart,East,26 August 2020,Second Class,Shipped Early,Ohio,Storage,2,3,20,49,3,436,652
2020_8_24_Office Supplies_Consumer,24 August 2020,Office Supplies,Consumer,Bowling Green,United States,Avery 474,East,26 August 2020,Second Class,Shipped Early,Ohio,Labels,2,3,20,3,3,7,10
2020_8_24_Office Supplies_Consumer,24 August 2020,Office Supplies,Consumer,Portland,United States,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",West,26 August 2020,First Class,Shipped Late,Oregon,Art,2,1,20,1,3,7,11
2020_8_24_Technology_Consumer,24 August 2020,Technology,Consumer,Bowling Green,United States,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",East,26 August 2020,Second Class,Shipped Early,Ohio,Phones,2,3,40,4,3,27,40
2020_8_24_Technology_Consumer,24 August 2020,Technology,Consumer,Florence,United States,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,South,28 August 2020,Standard Class,Shipped Early,Kentucky,Accessories,4,6,0,18,4,80,120
2020_8_24_Technology_Consumer,24 August 2020,Technology,Consumer,Florence,United States,Cisco 9971 IP Video Phone Charcoal,South,28 August 2020,Standard Class,Shipped Early,Kentucky,Machines,4,6,0,1417,7,"3,080",4613
2020_8_24_Technology_Consumer,24 August 2020,Technology,Consumer,Florence,United States,LG G3,South,28 August 2020,Standard Class,Shipped Early,Kentucky,Phones,4,6,0,171,3,588,881
2020_8_24_Technology_Corporate,24 August 2020,Technology,Corporate,New York City,United States,Memorex Micro Travel Drive 8 GB,East,28 August 2020,Standard Class,Shipped Early,New York,Accessories,4,6,0,12,2,26,39
2020_8_25_Furniture_Consumer,25 August 2020,Furniture,Consumer,Houston,United States,"Eldon Executive Woodline II Desk Accessories, Mahogany",Central,25 August 2020,Same Day,Shipped On Time,Texas,Furnishings,0,0,60,17,2,20,30
2020_8_25_Furniture_Consumer,25 August 2020,Furniture,Consumer,Houston,United States,Nu-Dell EZ-Mount Plastic Wall Frames,Central,25 August 2020,Same Day,Shipped On Time,Texas,Furnishings,0,0,60,4,5,8,12
2020_8_25_Furniture_Home Office,25 August 2020,Furniture,Home Office,Los Angeles,United States,"Global Deluxe Stacking Chair, Gray",West,30 August 2020,Standard Class,Shipped Early,California,Chairs,5,6,20,5,1,41,61
2020_8_25_Office Supplies_Consumer,25 August 2020,Office Supplies,Consumer,Houston,United States,Poly Designer Cover & Back,Central,25 August 2020,Same Day,Shipped On Time,Texas,Binders,0,0,80,6,1,4,6
2020_8_25_Office Supplies_Home Office,25 August 2020,Office Supplies,Home Office,Los Angeles,United States,Fellowes Advanced Computer Series Surge Protectors,West,30 August 2020,Standard Class,Shipped Early,California,Appliances,5,6,0,30,4,106,159
2020_8_27_Office Supplies_Consumer,27 August 2020,Office Supplies,Consumer,Murrieta,United States,Fellowes Super Stor/Drawer Files,West,31 August 2020,Standard Class,Shipped Early,California,Storage,4,6,0,92,3,485,726
2020_8_27_Office Supplies_Consumer,27 August 2020,Office Supplies,Consumer,San Diego,United States,Avery 511,West,01 September 2020,Standard Class,Shipped Early,California,Labels,5,6,0,1,1,3,5
2020_8_27_Office Supplies_Consumer,27 August 2020,Office Supplies,Consumer,San Diego,United States,Fiskars Softgrip Scissors,West,01 September 2020,Standard Class,Shipped Early,California,Supplies,5,6,0,9,3,33,49
2020_8_27_Office Supplies_Consumer,27 August 2020,Office Supplies,Consumer,San Diego,United States,Xerox 1973,West,01 September 2020,Standard Class,Shipped Early,California,Paper,5,6,0,53,5,114,171
2020_8_27_Office Supplies_Home Office,27 August 2020,Office Supplies,Home Office,Los Angeles,United States,Avery Heavy-Duty EZD View Binder with Locking Rings,West,31 August 2020,Standard Class,Shipped Early,California,Binders,4,6,20,2,1,5,8
2020_8_28_Furniture_Consumer,28 August 2020,Furniture,Consumer,Los Angeles,United States,Eldon Wave Desk Accessories,West,04 September 2020,Standard Class,Shipped Late,California,Furnishings,7,6,0,2,2,4,6
2020_8_28_Furniture_Consumer,28 August 2020,Furniture,Consumer,Los Angeles,United States,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,West,04 September 2020,Standard Class,Shipped Late,California,Bookcases,7,6,15,29,2,308,461
2020_8_28_Furniture_Corporate,28 August 2020,Furniture,Corporate,Dallas,United States,Hon 2111 Invitation Series Straight Table,Central,01 September 2020,Standard Class,Shipped Early,Texas,Tables,4,6,30,16,1,103,155
2020_8_28_Office Supplies_Consumer,28 August 2020,Office Supplies,Consumer,Los Angeles,United States,Carina Double Wide Media Storage Towers in Natural & Black,West,04 September 2020,Standard Class,Shipped Late,California,Storage,7,6,0,29,9,729,1091
2020_8_28_Office Supplies_Consumer,28 August 2020,Office Supplies,Consumer,Los Angeles,United States,GBC Wire Binding Combs,West,04 September 2020,Standard Class,Shipped Late,California,Binders,7,6,20,14,5,41,62
2020_8_28_Office Supplies_Consumer,28 August 2020,Office Supplies,Consumer,Los Angeles,United States,"Hot File 7-Pocket, Floor Stand",West,04 September 2020,Standard Class,Shipped Late,California,Storage,7,6,0,268,5,892,1336
2020_8_28_Office Supplies_Corporate,28 August 2020,Office Supplies,Corporate,Fairfield,United States,"SAFCO Mobile Desk Side File, Wire Frame",East,02 September 2020,Standard Class,Shipped Early,Connecticut,Storage,5,6,0,122,11,470,704
2020_8_28_Technology_Consumer,28 August 2020,Technology,Consumer,Los Angeles,United States,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,West,04 September 2020,Standard Class,Shipped Late,California,Phones,7,6,20,15,3,43,65
2020_8_28_Technology_Corporate,28 August 2020,Technology,Corporate,Chicago,United States,Canon Imageclass D680 Copier / Fax,Central,01 September 2020,Standard Class,Shipped Early,Illinois,Copiers,4,6,20,875,5,"2,800",4193
2020_8_28_Technology_Corporate,28 August 2020,Technology,Corporate,Dallas,United States,Mitel MiVoice 5330e IP Phone,Central,01 September 2020,Standard Class,Shipped Early,Texas,Phones,4,6,20,82,5,"1,100",1647
2020_8_29_Technology_Home Office,29 August 2020,Technology,Home Office,Detroit,United States,Logitech Desktop MK120 Mouse and keyboard Combo,Central,02 September 2020,Standard Class,Shipped Early,Michigan,Accessories,4,6,0,11,7,115,172
2020_8_29_Technology_Home Office,29 August 2020,Technology,Home Office,Detroit,United States,Samsung Rugby III,Central,02 September 2020,Standard Class,Shipped Early,Michigan,Phones,4,6,0,36,2,132,198
2020_8_31_Furniture_Corporate,31 August 2020,Furniture,Corporate,San Francisco,United States,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",West,02 September 2020,First Class,Shipped Late,California,Bookcases,2,1,15,201,7,"1,553",2326
2020_8_31_Office Supplies_Consumer,31 August 2020,Office Supplies,Consumer,Los Angeles,United States,Xerox 226,West,05 September 2020,Standard Class,Shipped Early,California,Paper,5,6,0,28,9,58,87
2020_8_31_Office Supplies_Corporate,31 August 2020,Office Supplies,Corporate,San Francisco,United States,GBC Prestige Therm-A-Bind Covers,West,02 September 2020,First Class,Shipped Late,California,Binders,2,1,20,46,5,137,206
2020_8_31_Office Supplies_Home Office,31 August 2020,Office Supplies,Home Office,Bedford,United States,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Central,05 September 2020,Standard Class,Shipped Early,Texas,Paper,5,6,20,7,4,21,31
2020_8_31_Technology_Corporate,31 August 2020,Technology,Corporate,San Francisco,United States,Lexmark S315 Color Inkjet Printer,West,02 September 2020,First Class,Shipped Late,California,Machines,2,1,20,81,3,240,359
2020_8_31_Technology_Corporate,31 August 2020,Technology,Corporate,San Francisco,United States,Memorex Micro Travel Drive 32 GB,West,02 September 2020,First Class,Shipped Late,California,Accessories,2,1,0,16,1,37,55
2020_8_31_Technology_Home Office,31 August 2020,Technology,Home Office,San Diego,United States,Toshiba IPT2010-SD IP Telephone,West,04 September 2020,Standard Class,Shipped Early,California,Phones,4,6,20,42,5,556,833
2020_8_5_Furniture_Corporate,05 August 2020,Furniture,Corporate,Dallas,United States,"Eldon Expressions Wood Desk Accessories, Oak",Central,11 August 2020,Standard Class,Shipped On Time,Texas,Furnishings,6,6,60,11,5,15,22
2020_8_5_Office Supplies_Corporate,05 August 2020,Office Supplies,Corporate,Dallas,United States,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Central,11 August 2020,Standard Class,Shipped On Time,Texas,Binders,6,6,80,2,1,1,2
2020_8_5_Office Supplies_Corporate,05 August 2020,Office Supplies,Corporate,Dallas,United States,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Central,11 August 2020,Standard Class,Shipped On Time,Texas,Storage,6,6,20,1,7,33,50
2020_8_5_Office Supplies_Corporate,05 August 2020,Office Supplies,Corporate,Dallas,United States,Stiletto Hand Letter Openers,Central,11 August 2020,Standard Class,Shipped On Time,Texas,Supplies,6,6,20,5,3,23,35
2020_8_6_Furniture_Corporate,06 August 2020,Furniture,Corporate,Houston,United States,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Central,10 August 2020,Standard Class,Shipped Early,Texas,Bookcases,4,6,32,114,3,369,553
2020_8_6_Office Supplies_Corporate,06 August 2020,Office Supplies,Corporate,Houston,United States,Avery 505,Central,10 August 2020,Standard Class,Shipped Early,Texas,Labels,4,6,20,13,3,36,53
2020_8_6_Office Supplies_Corporate,06 August 2020,Office Supplies,Corporate,Houston,United States,Avery Hole Reinforcements,Central,10 August 2020,Standard Class,Shipped Early,Texas,Binders,4,6,80,10,5,6,9
2020_8_6_Office Supplies_Corporate,06 August 2020,Office Supplies,Corporate,Houston,United States,Xerox 188,Central,08 August 2020,First Class,Shipped Late,Texas,Paper,2,1,20,10,3,27,41
2020_8_6_Office Supplies_Corporate,06 August 2020,Office Supplies,Corporate,Houston,United States,Xerox 1906,Central,10 August 2020,Standard Class,Shipped Early,Texas,Paper,4,6,20,19,2,57,85
2020_8_7_Furniture_Consumer,07 August 2020,Furniture,Consumer,Kirkwood,United States,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Central,08 August 2020,First Class,Shipped On Time,Missouri,Furnishings,1,1,0,34,3,213,319
2020_8_7_Office Supplies_Consumer,07 August 2020,Office Supplies,Consumer,Kirkwood,United States,"Wilson Jones Hanging View Binder, White, 1""",Central,08 August 2020,First Class,Shipped On Time,Missouri,Binders,1,1,0,13,4,28,43
2020_8_7_Office Supplies_Consumer,07 August 2020,Office Supplies,Consumer,Philadelphia,United States,Stanley Contemporary Battery Pencil Sharpeners,East,12 August 2020,Standard Class,Shipped Early,Pennsylvania,Art,5,6,20,11,10,107,160
2020_8_7_Office Supplies_Corporate,07 August 2020,Office Supplies,Corporate,Baltimore,United States,"Acco Six-Outlet Power Strip, 4' Cord Length",East,09 August 2020,First Class,Shipped Late,Maryland,Appliances,2,1,0,20,9,78,116
2020_8_7_Office Supplies_Corporate,07 August 2020,Office Supplies,Corporate,Boise,United States,"ACCOHIDE 3-Ring Binder, Blue, 1""",West,11 August 2020,Standard Class,Shipped Early,Idaho,Binders,4,6,20,1,1,3,5
2020_8_7_Office Supplies_Corporate,07 August 2020,Office Supplies,Corporate,Springfield,United States,Avery 50,South,09 August 2020,Second Class,Shipped Early,Virginia,Labels,2,3,0,12,2,25,38
2020_8_7_Office Supplies_Home Office,07 August 2020,Office Supplies,Home Office,Bakersfield,United States,Cardinal Hold-It CD Pocket,West,12 August 2020,Standard Class,Shipped Early,California,Binders,5,6,20,6,3,19,29
2020_8_7_Technology_Corporate,07 August 2020,Technology,Corporate,Springfield,United States,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",South,09 August 2020,Second Class,Shipped Early,Virginia,Phones,2,3,0,148,3,495,741
2020_8_8_Furniture_Consumer,08 August 2020,Furniture,Consumer,San Francisco,United States,Global Ergonomic Managers Chair,West,08 August 2020,Same Day,Shipped On Time,California,Chairs,0,0,20,11,1,145,217
2020_8_8_Office Supplies_Consumer,08 August 2020,Office Supplies,Consumer,Lawrence,United States,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",East,10 August 2020,Second Class,Shipped Early,Massachusetts,Art,2,3,0,12,2,40,59
2020_8_8_Office Supplies_Consumer,08 August 2020,Office Supplies,Consumer,Lawrence,United States,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",East,10 August 2020,Second Class,Shipped Early,Massachusetts,Appliances,2,3,0,33,2,114,171
2020_8_8_Office Supplies_Consumer,08 August 2020,Office Supplies,Consumer,Lawrence,United States,GBC DocuBind P50 Personal Binding Machine,East,10 August 2020,Second Class,Shipped Early,Massachusetts,Binders,2,3,0,210,7,448,671
2020_8_8_Office Supplies_Consumer,08 August 2020,Office Supplies,Consumer,San Francisco,United States,"ACCOHIDE 3-Ring Binder, Blue, 1""",West,08 August 2020,Same Day,Shipped On Time,California,Binders,0,0,20,2,2,7,10
2020_8_8_Office Supplies_Consumer,08 August 2020,Office Supplies,Consumer,San Francisco,United States,Presstex Flexible Ring Binders,West,08 August 2020,Same Day,Shipped On Time,California,Binders,0,0,20,3,2,7,11
2020_8_8_Office Supplies_Consumer,08 August 2020,Office Supplies,Consumer,Toronto,Canada,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",East,10 August 2020,Second Class,Shipped Early,Ontario,Art,2,3,20,2,2,7,10
2020_8_8_Office Supplies_Consumer,08 August 2020,Office Supplies,Consumer,Toronto,Canada,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",East,10 August 2020,Second Class,Shipped Early,Ontario,Appliances,2,3,20,3,2,7,11
2020_8_8_Office Supplies_Consumer,08 August 2020,Office Supplies,Consumer,Toronto,Canada,GBC DocuBind P50 Personal Binding Machine,East,10 August 2020,Second Class,Shipped Early,Ontario,Binders,2,3,20,11,1,145,217
2020_8_8_Technology_Consumer,08 August 2020,Technology,Consumer,Utica,United States,Logitech G600 MMO Gaming Mouse,East,12 August 2020,Standard Class,Shipped Early,New York,Accessories,4,6,0,29,1,80,120
2020_8_9_Furniture_Consumer,09 August 2020,Furniture,Consumer,New York City,United States,Artistic Insta-Plaque,East,12 August 2020,First Class,Shipped Late,New York,Furnishings,3,1,0,18,3,47,70
2020_8_9_Furniture_Consumer,09 August 2020,Furniture,Consumer,New York City,United States,KI Conference Tables,East,12 August 2020,First Class,Shipped Late,New York,Tables,3,1,40,153,9,383,573
2020_8_9_Furniture_Consumer,09 August 2020,Furniture,Consumer,New York City,United States,Longer-Life Soft White Bulbs,East,12 August 2020,First Class,Shipped Late,New York,Furnishings,3,1,0,3,2,6,9
2020_8_9_Furniture_Corporate,09 August 2020,Furniture,Corporate,Detroit,United States,Bevis 36 x 72 Conference Tables,Central,16 August 2020,Standard Class,Shipped Late,Michigan,Tables,7,6,0,137,5,622,932
2020_8_9_Furniture_Corporate,09 August 2020,Furniture,Corporate,New York City,United States,OIC Stacking Trays,East,16 August 2020,Standard Class,Shipped Late,New York,Furnishings,7,6,0,4,3,10,15
2020_8_9_Furniture_Home Office,09 August 2020,Furniture,Home Office,Milwaukee,United States,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Central,13 August 2020,Second Class,Shipped Late,Wisconsin,Bookcases,4,3,0,48,5,687,1029
2020_8_9_Office Supplies_Consumer,09 August 2020,Office Supplies,Consumer,New York City,United States,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",East,12 August 2020,First Class,Shipped Late,New York,Fasteners,3,1,0,5,3,11,16
2020_8_9_Office Supplies_Consumer,09 August 2020,Office Supplies,Consumer,New York City,United States,GBC Ibimaster 500 Manual ProClick Binding System,East,12 August 2020,First Class,Shipped Late,New York,Binders,3,1,20,457,2,"1,218",1823
